id,age,workclass_id,education_level_id,education_num,marital_status_id,occupation_id,race_id,sex_id,capital_gain,capital_loss,hours_week,country_id,workclass,education_level,marital_status,occupation,race,sex,country,over_50k
34864,32,3,8,12,3,5,5,2,0,2057,70,40,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
403,50,8,10,13,3,12,5,2,0,0,40,40,State-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,1
26098,30,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
5540,21,6,16,10,5,5,5,2,0,0,40,40,Self-emp-inc,Some-college,Never-married,Exec-managerial,White,Male,United-States,0
24820,20,5,16,10,5,9,5,1,0,0,16,40,Private,Some-college,Never-married,Other-service,White,Female,United-States,0
42323,29,5,16,10,3,4,5,2,0,0,45,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,0
45188,50,5,16,10,1,5,5,1,0,0,40,40,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,0
22928,25,5,16,10,1,14,5,1,0,0,40,40,Private,Some-college,Divorced,Tech-support,White,Female,United-States,0
29606,61,5,8,12,3,5,5,2,0,0,42,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
16755,26,3,10,13,5,11,5,1,0,0,38,40,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
44698,46,5,11,16,3,11,5,2,0,0,40,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
19361,29,5,2,7,1,4,5,1,0,0,52,40,Private,11th,Divorced,Craft-repair,White,Female,United-States,0
37007,62,5,4,2,3,10,3,1,0,0,30,40,Private,1st-4th,Married-civ-spouse,Priv-house-serv,Black,Female,United-States,0
40479,45,5,12,9,5,6,5,2,0,0,60,40,Private,HS-grad,Never-married,Farming-fishing,White,Male,United-States,0
37237,74,5,12,9,7,2,5,2,0,2282,35,40,Private,HS-grad,Widowed,Adm-clerical,White,Male,United-States,1
26773,28,5,1,6,5,6,5,2,0,0,35,27,Private,10th,Never-married,Farming-fishing,White,Male,Mexico,0
33648,45,6,10,13,3,5,5,2,15024,0,48,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
28811,34,5,10,13,5,11,5,1,0,0,45,40,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
13576,26,5,16,10,5,4,5,2,0,0,40,40,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,0
16299,19,5,16,10,5,13,5,1,0,0,25,40,Private,Some-college,Never-married,Sales,White,Female,United-States,0
38780,44,5,16,10,3,13,5,1,4386,0,40,40,Private,Some-college,Married-civ-spouse,Sales,White,Female,United-States,1
28376,39,5,16,10,5,9,5,1,0,0,25,40,Private,Some-college,Never-married,Other-service,White,Female,United-States,0
3959,42,5,16,10,3,4,3,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Craft-repair,Black,Male,United-States,1
17333,37,5,12,9,3,13,5,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
16078,37,5,10,13,5,11,5,2,0,0,30,40,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,0
44899,44,5,12,9,5,2,5,1,0,0,40,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
21516,33,5,12,9,1,2,5,1,0,0,40,40,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
38401,56,3,13,14,3,11,5,2,0,0,50,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
23914,44,5,8,12,3,4,5,2,0,0,40,40,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,1
29496,38,5,16,10,1,11,5,1,0,0,32,40,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,0
46243,19,5,16,10,5,2,2,1,0,0,40,31,Private,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Female,Philippines,0
46574,52,5,11,16,3,11,5,1,99999,0,35,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
48054,49,5,12,9,3,8,5,2,5178,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,1
43154,27,5,16,10,3,11,5,1,0,0,40,40,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
18401,27,6,12,9,5,13,5,2,0,0,50,40,Self-emp-inc,HS-grad,Never-married,Sales,White,Male,United-States,0
3339,79,1,12,9,7,1,3,1,0,0,30,40,?,HS-grad,Widowed,?,Black,Female,United-States,0
28397,30,5,10,13,5,5,5,1,0,0,55,40,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,0
24216,58,2,12,9,3,15,5,2,0,0,70,40,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,0
12866,59,5,13,14,3,4,2,1,0,0,35,31,Private,Masters,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Female,Philippines,0
47153,80,6,12,9,3,5,5,2,0,0,40,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
15641,24,5,12,9,3,7,3,2,0,0,70,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Black,Male,United-States,0
10030,33,5,16,10,5,8,5,2,0,0,40,40,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,0
37127,44,7,10,13,3,13,5,2,0,0,45,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
10975,30,5,12,9,5,7,5,2,0,0,50,12,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,Germany,0
7424,37,5,10,13,3,5,5,2,0,1977,50,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
28072,18,5,3,8,5,9,5,1,0,0,20,40,Private,12th,Never-married,Other-service,White,Female,United-States,0
35029,26,8,12,9,3,9,5,2,0,0,40,40,State-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,0
8366,34,5,12,9,3,11,5,2,0,0,40,1,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,?,0
27501,40,5,10,13,5,2,5,1,0,0,40,40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
44225,56,8,11,16,3,11,5,2,0,0,40,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
5925,43,5,10,13,6,11,5,2,0,0,45,40,Private,Bachelors,Separated,Prof-specialty,White,Male,United-States,0
38868,38,5,12,9,1,13,5,2,0,0,46,40,Private,HS-grad,Divorced,Sales,White,Male,United-States,0
17152,48,5,2,7,3,7,5,2,0,0,60,40,Private,11th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
44971,40,5,2,7,3,4,5,2,0,0,45,27,Private,11th,Married-civ-spouse,Craft-repair,White,Male,Mexico,0
41551,21,5,12,9,5,15,5,2,0,0,40,40,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,0
6923,41,5,12,9,6,4,3,2,0,0,40,40,Private,HS-grad,Separated,Craft-repair,Black,Male,United-States,0
17500,21,5,9,11,5,2,5,1,0,0,40,40,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,0
47210,42,5,12,9,7,11,5,2,0,0,40,40,Private,HS-grad,Widowed,Prof-specialty,White,Male,United-States,1
48091,19,1,2,7,5,1,5,2,0,0,40,40,?,11th,Never-married,?,White,Male,United-States,0
18298,43,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,1
43460,40,7,10,13,3,5,5,2,0,1977,40,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
5820,45,5,16,10,7,9,5,1,0,0,45,40,Private,Some-college,Widowed,Other-service,White,Female,United-States,0
16628,37,7,15,15,3,11,5,2,0,0,40,6,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,Cuba,1
21004,33,5,16,10,3,5,5,2,0,0,45,40,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
11109,20,5,2,7,5,14,5,2,0,0,40,40,Private,11th,Never-married,Tech-support,White,Male,United-States,0
40525,43,7,10,13,3,5,5,2,7298,0,50,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
11448,39,5,12,9,1,9,5,2,0,0,40,40,Private,HS-grad,Divorced,Other-service,White,Male,United-States,0
39079,38,6,10,13,3,5,2,1,7298,0,40,1,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,?,1
11939,20,1,12,9,5,1,5,2,0,0,40,40,?,HS-grad,Never-married,?,White,Male,United-States,0
13981,40,7,16,10,5,4,5,2,0,0,40,40,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,0
40530,25,5,10,13,5,2,5,1,0,0,45,40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
21597,24,5,8,12,5,5,5,2,0,0,40,40,Private,Assoc-acdm,Never-married,Exec-managerial,White,Male,United-States,0
38061,43,5,16,10,3,5,3,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,1
37882,20,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
32405,35,5,12,9,1,9,5,1,0,0,40,40,Private,HS-grad,Divorced,Other-service,White,Female,United-States,0
46003,35,5,10,13,3,5,5,2,15024,0,45,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
12638,70,6,10,13,1,5,5,1,0,0,55,40,Self-emp-inc,Bachelors,Divorced,Exec-managerial,White,Female,United-States,0
8666,46,5,16,10,3,14,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,1
43403,39,5,12,9,4,9,2,1,0,0,40,1,Private,HS-grad,Married-spouse-absent,Other-service,Asian-Pac-Islander,Female,?,0
16169,37,5,10,13,5,11,5,2,0,0,45,40,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,1
33559,22,5,16,10,5,6,5,2,0,0,40,40,Private,Some-college,Never-married,Farming-fishing,White,Male,United-States,0
12592,56,5,16,10,3,5,3,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,1
47775,49,5,12,9,3,13,5,2,0,1887,45,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
3521,30,5,12,9,3,4,5,2,0,0,35,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
44992,31,5,12,9,5,7,5,2,0,0,50,40,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,0
45681,49,2,12,9,3,2,5,2,0,0,46,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
21751,21,5,16,10,5,2,5,1,0,0,12,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
15260,60,5,10,13,1,5,5,1,0,0,40,19,Private,Bachelors,Divorced,Exec-managerial,White,Female,Hungary,1
23442,45,5,15,15,3,5,5,2,0,0,40,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
1396,42,5,1,6,5,15,5,2,0,0,40,40,Private,10th,Never-married,Transport-moving,White,Male,United-States,1
9478,19,1,16,10,5,1,5,1,0,0,40,40,?,Some-college,Never-married,?,White,Female,United-States,0
38252,72,8,6,4,7,9,3,1,0,0,40,40,State-gov,7th-8th,Widowed,Other-service,Black,Female,United-States,0
45607,26,5,12,9,5,2,5,1,0,0,40,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
30280,29,5,10,13,5,11,5,2,0,0,50,10,Private,Bachelors,Never-married,Prof-specialty,White,Male,England,0
25579,59,1,1,6,1,1,5,1,0,0,40,10,?,10th,Divorced,?,White,Female,England,0
10430,28,6,10,13,3,11,5,2,0,0,50,40,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
592,55,1,12,9,3,1,2,1,0,0,40,40,?,HS-grad,Married-civ-spouse,?,Asian-Pac-Islander,Female,United-States,0
10075,35,5,3,8,6,8,5,1,0,0,40,40,Private,12th,Separated,Machine-op-inspct,White,Female,United-States,0
13629,30,5,10,13,5,13,5,2,0,0,65,40,Private,Bachelors,Never-married,Sales,White,Male,United-States,0
43018,40,2,12,9,3,13,5,2,0,0,40,40,Federal-gov,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
26040,33,5,8,12,5,2,5,1,0,0,40,40,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,0
21068,35,5,8,12,3,9,5,1,0,0,35,40,Private,Assoc-acdm,Married-civ-spouse,Other-service,White,Female,United-States,1
27564,28,1,12,9,6,1,5,1,0,0,40,40,?,HS-grad,Separated,?,White,Female,United-States,0
40476,64,8,10,13,3,11,5,2,5178,0,40,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
14252,69,5,5,3,3,2,5,2,1797,0,40,40,Private,5th-6th,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
38024,36,5,16,10,5,15,5,2,0,0,50,34,Private,Some-college,Never-married,Transport-moving,White,Male,Puerto-Rico,0
48366,37,5,1,6,5,9,5,1,0,0,40,40,Private,10th,Never-married,Other-service,White,Female,United-States,0
10145,51,6,10,13,3,5,5,2,15024,0,40,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
36848,58,5,13,14,1,11,5,1,0,0,40,40,Private,Masters,Divorced,Prof-specialty,White,Female,United-States,0
40209,18,1,12,9,5,1,5,1,0,0,15,40,?,HS-grad,Never-married,?,White,Female,United-States,0
46241,36,1,12,9,5,1,2,2,0,0,25,40,?,HS-grad,Never-married,?,Asian-Pac-Islander,Male,United-States,0
671,48,2,16,10,1,5,5,2,0,0,40,40,Federal-gov,Some-college,Divorced,Exec-managerial,White,Male,United-States,0
30900,30,2,10,13,5,2,5,1,0,0,35,40,Federal-gov,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
6735,33,1,12,9,6,1,5,1,0,0,40,40,?,HS-grad,Separated,?,White,Female,United-States,0
7745,22,5,16,10,5,2,5,1,0,0,37,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
25165,20,5,16,10,5,13,5,2,0,0,30,40,Private,Some-college,Never-married,Sales,White,Male,United-States,0
16569,25,5,12,9,6,4,5,2,0,0,40,40,Private,HS-grad,Separated,Craft-repair,White,Male,United-States,0
31336,33,5,12,9,3,14,5,1,0,1902,40,40,Private,HS-grad,Married-civ-spouse,Tech-support,White,Female,United-States,1
47509,53,5,3,8,3,9,5,2,0,0,40,40,Private,12th,Married-civ-spouse,Other-service,White,Male,United-States,0
38039,57,5,13,14,3,5,5,2,0,0,45,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
24748,18,5,12,9,5,14,5,1,0,0,10,40,Private,HS-grad,Never-married,Tech-support,White,Female,United-States,0
32839,18,5,2,7,5,7,5,2,0,0,24,40,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,0
40908,47,1,6,4,3,1,5,2,0,0,40,40,?,7th-8th,Married-civ-spouse,?,White,Male,United-States,0
39916,22,5,12,9,5,13,4,2,0,0,45,1,Private,HS-grad,Never-married,Sales,Other,Male,?,0
33422,46,8,9,11,6,2,3,1,0,0,40,40,State-gov,Assoc-voc,Separated,Adm-clerical,Black,Female,United-States,0
35841,19,5,1,6,5,7,5,2,0,0,20,40,Private,10th,Never-married,Handlers-cleaners,White,Male,United-States,0
23586,64,5,12,9,3,13,5,2,0,0,65,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
32467,37,5,15,15,3,11,5,2,15024,0,45,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
37603,48,5,10,13,3,4,5,2,99999,0,40,40,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,1
47905,68,3,9,11,3,5,5,2,0,0,24,40,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
5152,51,7,16,10,1,13,5,1,0,0,50,40,Self-emp-not-inc,Some-college,Divorced,Sales,White,Female,United-States,0
3073,28,1,12,9,5,1,3,2,0,0,40,40,?,HS-grad,Never-married,?,Black,Male,United-States,0
24304,25,6,10,13,5,13,5,1,0,0,50,40,Self-emp-inc,Bachelors,Never-married,Sales,White,Female,United-States,0
20613,18,1,12,9,5,1,5,2,0,0,40,40,?,HS-grad,Never-married,?,White,Male,United-States,0
31687,47,5,16,10,7,15,5,1,0,0,25,29,Private,Some-college,Widowed,Transport-moving,White,Female,Outlying-US(Guam-USVI-etc),0
24187,31,5,16,10,3,5,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
46126,34,8,12,9,5,9,5,1,0,0,20,40,State-gov,HS-grad,Never-married,Other-service,White,Female,United-States,0
26433,36,5,12,9,3,8,2,2,0,0,40,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,Laos,0
9520,31,5,2,7,5,4,5,2,0,2001,40,40,Private,11th,Never-married,Craft-repair,White,Male,United-States,0
46195,29,5,12,9,5,15,5,2,0,0,40,40,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,0
19787,47,1,10,13,3,1,5,2,0,0,18,40,?,Bachelors,Married-civ-spouse,?,White,Male,United-States,0
30971,34,3,12,9,3,12,5,2,0,0,53,40,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,1
16971,46,5,10,13,3,5,5,2,0,0,53,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
18481,28,5,16,10,5,4,3,2,0,0,40,40,Private,Some-college,Never-married,Craft-repair,Black,Male,United-States,0
26595,38,5,16,10,1,4,5,2,0,0,40,40,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,0
19723,38,3,10,13,3,11,5,2,0,0,45,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
31829,47,5,13,14,3,5,5,2,99999,0,55,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
27432,24,5,10,13,5,2,5,1,0,0,40,40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
48512,52,5,16,10,1,9,5,1,0,0,45,40,Private,Some-college,Divorced,Other-service,White,Female,United-States,0
34838,28,5,16,10,5,9,3,2,0,0,60,40,Private,Some-college,Never-married,Other-service,Black,Male,United-States,0
19500,45,5,10,13,3,2,5,2,0,0,45,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
25393,57,3,13,14,1,9,3,1,0,0,40,40,Local-gov,Masters,Divorced,Other-service,Black,Female,United-States,0
8606,21,5,16,10,5,15,5,2,0,0,50,40,Private,Some-college,Never-married,Transport-moving,White,Male,United-States,0
17208,50,5,16,10,3,13,2,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,United-States,1
42254,57,5,7,5,3,4,5,2,0,0,40,40,Private,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,1
6360,75,8,11,16,3,11,3,2,0,0,20,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Black,Male,United-States,1
28431,38,8,12,9,1,2,5,1,0,0,38,40,State-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
9156,19,1,12,9,5,1,4,2,0,0,30,40,?,HS-grad,Never-married,?,Other,Male,United-States,0
42779,57,3,16,10,6,9,3,1,0,0,40,40,Local-gov,Some-college,Separated,Other-service,Black,Female,United-States,0
27542,33,5,12,9,5,8,5,2,0,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,0
21183,24,3,16,10,5,12,4,2,1151,0,40,40,Local-gov,Some-college,Never-married,Protective-serv,Other,Male,United-States,0
27433,30,5,15,15,3,11,5,1,0,0,45,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
10251,33,5,9,11,3,4,3,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Black,Male,United-States,0
47965,69,5,6,4,3,7,5,2,0,0,6,40,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
13381,40,5,9,11,3,4,5,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,0
47417,23,5,16,10,3,11,5,2,2829,0,42,40,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
28350,65,6,11,16,3,5,5,2,99999,0,40,40,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
2222,57,8,12,9,6,9,5,1,0,0,35,40,State-gov,HS-grad,Separated,Other-service,White,Female,United-States,0
27747,38,5,16,10,1,2,5,1,0,0,30,40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,0
25482,68,6,16,10,3,5,5,2,10605,0,20,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
30827,46,5,12,9,5,5,5,2,0,0,40,40,Private,HS-grad,Never-married,Exec-managerial,White,Male,United-States,0
43400,30,8,13,14,5,11,5,2,0,0,40,40,State-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,0
39021,30,5,12,9,5,2,5,1,0,0,40,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
20703,59,5,13,14,5,13,5,1,27828,0,45,40,Private,Masters,Never-married,Sales,White,Female,United-States,1
22126,40,5,6,4,1,6,5,1,0,0,40,40,Private,7th-8th,Divorced,Farming-fishing,White,Female,United-States,0
24560,18,5,12,9,5,9,5,1,0,0,30,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
45861,24,5,10,13,5,5,5,1,0,0,37,40,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,0
18027,33,5,7,5,3,4,5,2,0,0,33,27,Private,9th,Married-civ-spouse,Craft-repair,White,Male,Mexico,0
45192,45,7,9,11,3,5,5,2,0,0,35,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
4824,34,5,12,9,3,4,5,2,0,0,45,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
37340,51,5,12,9,3,13,5,2,0,1977,50,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
12829,54,5,16,10,5,13,3,2,0,0,41,40,Private,Some-college,Never-married,Sales,Black,Male,United-States,0
10834,21,5,12,9,5,8,5,2,2176,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,0
15742,52,2,8,12,3,9,5,2,7298,0,40,40,Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,White,Male,United-States,1
26643,36,5,12,9,3,5,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
31010,31,5,16,10,1,4,5,2,0,0,40,40,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,0
45252,59,5,12,9,5,4,5,1,0,0,35,40,Private,HS-grad,Never-married,Craft-repair,White,Female,United-States,0
14232,20,5,16,10,5,2,5,2,0,0,16,40,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,0
27562,50,5,2,7,1,9,5,1,0,0,40,40,Private,11th,Divorced,Other-service,White,Female,United-States,0
21029,31,5,1,6,5,9,5,1,0,0,40,40,Private,10th,Never-married,Other-service,White,Female,United-States,0
20660,66,5,10,13,3,13,5,2,0,0,50,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
34161,26,5,10,13,5,2,5,1,0,0,40,40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
34566,65,3,12,9,1,2,5,1,0,0,16,40,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,1
7868,29,5,12,9,3,13,5,2,0,1887,55,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
16522,44,5,13,14,3,2,5,2,3908,0,50,40,Private,Masters,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
22104,52,7,12,9,1,4,3,2,0,0,40,40,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Black,Male,United-States,0
8449,49,5,10,13,3,13,5,2,0,0,45,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
39420,32,5,15,15,2,11,5,1,99999,0,60,40,Private,Prof-school,Married-AF-spouse,Prof-specialty,White,Female,United-States,1
16888,63,5,3,8,3,4,5,2,0,0,40,40,Private,12th,Married-civ-spouse,Craft-repair,White,Male,United-States,0
10649,36,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
44071,17,5,1,6,5,7,1,2,0,0,20,40,Private,10th,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,United-States,0
13517,45,3,12,9,3,15,5,2,0,0,40,40,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,1
16896,58,8,10,13,3,5,5,2,0,0,40,40,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
35121,22,5,12,9,3,13,5,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
22546,65,1,12,9,6,1,5,1,0,0,40,40,?,HS-grad,Separated,?,White,Female,United-States,0
47697,72,7,15,15,3,11,5,2,0,0,35,40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
18287,54,5,8,12,3,5,5,2,0,0,40,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
47793,38,3,12,9,5,12,3,2,0,0,40,40,Local-gov,HS-grad,Never-married,Protective-serv,Black,Male,United-States,0
8775,36,5,12,9,3,13,5,2,7688,0,40,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
32296,32,5,16,10,3,15,5,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,1
34546,32,6,2,7,3,4,5,2,0,0,40,40,Self-emp-inc,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,0
12274,23,5,8,12,5,13,3,1,0,0,36,40,Private,Assoc-acdm,Never-married,Sales,Black,Female,United-States,0
27102,35,2,12,9,3,2,5,2,0,0,40,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
192,24,5,16,10,3,8,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
4776,36,7,10,13,5,4,5,2,0,0,40,40,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,White,Male,United-States,0
47635,31,5,10,13,3,2,5,2,0,0,50,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
21207,50,5,13,14,3,5,5,2,0,0,50,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
9529,46,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
34403,37,5,12,9,5,8,5,2,1506,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,0
2624,24,5,10,13,5,4,5,1,0,0,40,40,Private,Bachelors,Never-married,Craft-repair,White,Female,United-States,0
32790,25,1,7,5,6,1,5,1,1055,0,40,40,?,9th,Separated,?,White,Female,United-States,0
13361,35,7,10,13,1,5,5,2,0,0,25,40,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,White,Male,United-States,0
9266,59,7,12,9,3,13,5,2,0,0,40,10,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,England,1
